"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_context"
"CRP","P360","SEPSIS OF NEWBORN DUE TO STREPTOCOCCUS, GROUP B","SEPSIS"
"CRP","P3610","SEPSIS OF NEWBORN DUE TO UNSPECIFIED STREPTOCOCCI","SEPSIS"
"CRP","P3619","SEPSIS OF NEWBORN DUE TO OTHER STREPTOCOCCI","SEPSIS"
"CRP","P362","SEPSIS OF NEWBORN DUE TO STAPHYLOCOCCUS AUREUS","SEPSIS"
"CRP","P3630","SEPSIS OF NEWBORN DUE TO UNSPECIFIED STAPHYLOCOCCI","SEPSIS"
"CRP","P3639","SEPSIS OF NEWBORN DUE TO OTHER STAPHYLOCOCCI","SEPSIS"
"CRP","P364","SEPSIS OF NEWBORN DUE TO ESCHERICHIA COLI","SEPSIS"
"CRP","P365","SEPSIS OF NEWBORN DUE TO ANAEROBES","SEPSIS"
"CRP","P368","OTHER BACTERIAL SEPSIS OF NEWBORN","SEPSIS"
"CRP","P369","BACTERIAL SEPSIS OF NEWBORN, UNSPECIFIED","SEPSIS"
"CRP","P392","INTRA-AMNIOTIC INFECTION AFFECTING NEWBORN, NOT ELSEWHERE CLASSIFIED","INFECTION"
"CRP","P393","NEONATAL URINARY TRACT INFECTION","INFECTION"
"CRP","P394","NEONATAL SKIN INFECTION","INFECTION"
"CRP","P398","OTHER SPECIFIED INFECTIONS SPECIFIC TO THE PERINATAL PERIOD","INFECTION"
"CRP","P399","INFECTION SPECIFIC TO THE PERINATAL PERIOD, UNSPECIFIED","INFECTION"
"CRP","P582","NEONATAL JAUNDICE DUE TO INFECTION","INFECTION"
"CRP","R6510","SYSTEMIC INFLAMMATORY RESPONSE SYNDROME (SIRS) OF NON-INFECTIOUS ORIGIN WITHOUT ACUTE ORGAN DYSFUNCTION","INFLAMMATORY.*RESPONSE; SYSTEMIC.*INFLAMMATORY.*RESPONSE.*SYNDROME; SYSTEMIC.*INFLAMMATORY.*RESPONSE; SYSTEMIC.*INFLAMMATORY.*RESPONSE.*SYNDROME.*INFECTIOUS"
"CRP","R6511","SYSTEMIC INFLAMMATORY RESPONSE SYNDROME (SIRS) OF NON-INFECTIOUS ORIGIN WITH ACUTE ORGAN DYSFUNCTION","INFLAMMATORY.*RESPONSE; SYSTEMIC.*INFLAMMATORY.*RESPONSE.*SYNDROME; SYSTEMIC.*INFLAMMATORY.*RESPONSE; SYSTEMIC.*INFLAMMATORY.*RESPONSE.*SYNDROME.*INFECTIOUS"
"CRP","R6520","SEVERE SEPSIS WITHOUT SEPTIC SHOCK","SEPSIS"
"CRP","R6521","SEVERE SEPSIS WITH SEPTIC SHOCK","SEPSIS"
"CRP","R7681","ABNORMAL RHEUMATOID FACTOR AND ANTI-CITRULLINATED PROTEIN ANTIBODY WITHOUT RHEUMATOID ARTHRITIS","RHEUMATOID.*ARTHRITIS"
"CRP","R7982","ELEVATED C-REACTIVE PROTEIN (CRP)","ELEVATED.*CRP"
"CRP","T80211A","BLOODSTREAM INFECTION DUE TO CENTRAL VENOUS CATHETER, INITIAL ENCOUNTER","INFECTION"
"CRP","T80211D","BLOODSTREAM INFECTION DUE TO CENTRAL VENOUS CATHETER, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T80211S","BLOODSTREAM INFECTION DUE TO CENTRAL VENOUS CATHETER, SEQUELA","INFECTION"
"CRP","T80212A","LOCAL INFECTION DUE TO CENTRAL VENOUS CATHETER, INITIAL ENCOUNTER","INFECTION"
"CRP","T80212D","LOCAL INFECTION DUE TO CENTRAL VENOUS CATHETER, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T80212S","LOCAL INFECTION DUE TO CENTRAL VENOUS CATHETER, SEQUELA","INFECTION"
"CRP","T80218A","OTHER INFECTION DUE TO CENTRAL VENOUS CATHETER, INITIAL ENCOUNTER","INFECTION"
"CRP","T80218D","OTHER INFECTION DUE TO CENTRAL VENOUS CATHETER, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T80218S","OTHER INFECTION DUE TO CENTRAL VENOUS CATHETER, SEQUELA","INFECTION"
"CRP","T80219A","UNSPECIFIED INFECTION DUE TO CENTRAL VENOUS CATHETER, INITIAL ENCOUNTER","INFECTION"
"CRP","T80219D","UNSPECIFIED INFECTION DUE TO CENTRAL VENOUS CATHETER, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T80219S","UNSPECIFIED INFECTION DUE TO CENTRAL VENOUS CATHETER, SEQUELA","INFECTION"
"CRP","T8022XA","ACUTE INFECTION FOLLOWING TRANSFUSION, INFUSION, OR INJECTION OF BLOOD AND BLOOD PRODUCTS, INITIAL ENCOUNTER","INFECTION"
"CRP","T8022XD","ACUTE INFECTION FOLLOWING TRANSFUSION, INFUSION, OR INJECTION OF BLOOD AND BLOOD PRODUCTS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8022XS","ACUTE INFECTION FOLLOWING TRANSFUSION, INFUSION, OR INJECTION OF BLOOD AND BLOOD PRODUCTS, SEQUELA","INFECTION"
"CRP","T8029XA","INFECTION FOLLOWING OTHER INFUSION, TRANSFUSION AND THERAPEUTIC INJECTION, INITIAL ENCOUNTER","INFECTION"
"CRP","T8029XD","INFECTION FOLLOWING OTHER INFUSION, TRANSFUSION AND THERAPEUTIC INJECTION, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8029XS","INFECTION FOLLOWING OTHER INFUSION, TRANSFUSION AND THERAPEUTIC INJECTION, SEQUELA","INFECTION"
"CRP","T8140XA","INFECTION FOLLOWING A PROCEDURE, UNSPECIFIED, INITIAL ENCOUNTER","INFECTION"
"CRP","T8140XD","INFECTION FOLLOWING A PROCEDURE, UNSPECIFIED, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8140XS","INFECTION FOLLOWING A PROCEDURE, UNSPECIFIED, SEQUELA","INFECTION"
"CRP","T8141XA","INFECTION FOLLOWING A PROCEDURE, SUPERFICIAL INCISIONAL SURGICAL SITE, INITIAL ENCOUNTER","INFECTION"
"CRP","T8141XD","INFECTION FOLLOWING A PROCEDURE, SUPERFICIAL INCISIONAL SURGICAL SITE, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8141XS","INFECTION FOLLOWING A PROCEDURE, SUPERFICIAL INCISIONAL SURGICAL SITE, SEQUELA","INFECTION"
"CRP","T8142XA","INFECTION FOLLOWING A PROCEDURE, DEEP INCISIONAL SURGICAL SITE, INITIAL ENCOUNTER","INFECTION"
"CRP","T8142XD","INFECTION FOLLOWING A PROCEDURE, DEEP INCISIONAL SURGICAL SITE, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8142XS","INFECTION FOLLOWING A PROCEDURE, DEEP INCISIONAL SURGICAL SITE, SEQUELA","INFECTION"
"CRP","T8143XA","INFECTION FOLLOWING A PROCEDURE, ORGAN AND SPACE SURGICAL SITE, INITIAL ENCOUNTER","INFECTION"
"CRP","T8143XD","INFECTION FOLLOWING A PROCEDURE, ORGAN AND SPACE SURGICAL SITE, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8143XS","INFECTION FOLLOWING A PROCEDURE, ORGAN AND SPACE SURGICAL SITE, SEQUELA","INFECTION"
"CRP","T8144XA","SEPSIS FOLLOWING A PROCEDURE, INITIAL ENCOUNTER","SEPSIS"
"CRP","T8144XD","SEPSIS FOLLOWING A PROCEDURE, SUBSEQUENT ENCOUNTER","SEPSIS"
"CRP","T8144XS","SEPSIS FOLLOWING A PROCEDURE, SEQUELA","SEPSIS"
"CRP","T8149XA","INFECTION FOLLOWING A PROCEDURE, OTHER SURGICAL SITE, INITIAL ENCOUNTER","INFECTION"
"CRP","T8149XD","INFECTION FOLLOWING A PROCEDURE, OTHER SURGICAL SITE, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8149XS","INFECTION FOLLOWING A PROCEDURE, OTHER SURGICAL SITE, SEQUELA","INFECTION"
"CRP","T826XXA","INFECTION AND INFLAMMATORY REACTION DUE TO CARDIAC VALVE PROSTHESIS, INITIAL ENCOUNTER","INFECTION"
"CRP","T826XXD","INFECTION AND INFLAMMATORY REACTION DUE TO CARDIAC VALVE PROSTHESIS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T826XXS","INFECTION AND INFLAMMATORY REACTION DUE TO CARDIAC VALVE PROSTHESIS, SEQUELA","INFECTION"
"CRP","T827XXA","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER CARDIAC AND VASCULAR DEVICES, IMPLANTS AND GRAFTS, INITIAL ENCOUNTER","INFECTION"
"CRP","T827XXD","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER CARDIAC AND VASCULAR DEVICES, IMPLANTS AND GRAFTS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T827XXS","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER CARDIAC AND VASCULAR DEVICES, IMPLANTS AND GRAFTS, SEQUELA","INFECTION"
"CRP","T83510A","INFECTION AND INFLAMMATORY REACTION DUE TO CYSTOSTOMY CATHETER, INITIAL ENCOUNTER","INFECTION"
"CRP","T83510D","INFECTION AND INFLAMMATORY REACTION DUE TO CYSTOSTOMY CATHETER, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T83510S","INFECTION AND INFLAMMATORY REACTION DUE TO CYSTOSTOMY CATHETER, SEQUELA","INFECTION"
"CRP","T83511A","INFECTION AND INFLAMMATORY REACTION DUE TO INDWELLING URETHRAL CATHETER, INITIAL ENCOUNTER","INFECTION"
"CRP","T83511D","INFECTION AND INFLAMMATORY REACTION DUE TO INDWELLING URETHRAL CATHETER, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T83511S","INFECTION AND INFLAMMATORY REACTION DUE TO INDWELLING URETHRAL CATHETER, SEQUELA","INFECTION"
"CRP","T83512A","INFECTION AND INFLAMMATORY REACTION DUE TO NEPHROSTOMY CATHETER, INITIAL ENCOUNTER","INFECTION"
"CRP","T83512D","INFECTION AND INFLAMMATORY REACTION DUE TO NEPHROSTOMY CATHETER, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T83512S","INFECTION AND INFLAMMATORY REACTION DUE TO NEPHROSTOMY CATHETER, SEQUELA","INFECTION"
"CRP","T83518A","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER URINARY CATHETER, INITIAL ENCOUNTER","INFECTION"
"CRP","T83518D","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER URINARY CATHETER, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T83518S","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER URINARY CATHETER, SEQUELA","INFECTION"
"CRP","T83590A","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED URINARY NEUROSTIMULATION DEVICE, INITIAL ENCOUNTER","INFECTION"
"CRP","T83590D","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED URINARY NEUROSTIMULATION DEVICE, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T83590S","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED URINARY NEUROSTIMULATION DEVICE, SEQUELA","INFECTION"
"CRP","T83591A","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED URINARY SPHINCTER, INITIAL ENCOUNTER","INFECTION"
"CRP","T83591D","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED URINARY SPHINCTER, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T83591S","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED URINARY SPHINCTER, SEQUELA","INFECTION"
"CRP","T83592A","INFECTION AND INFLAMMATORY REACTION DUE TO INDWELLING URETERAL STENT, INITIAL ENCOUNTER","INFECTION"
"CRP","T83592D","INFECTION AND INFLAMMATORY REACTION DUE TO INDWELLING URETERAL STENT, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T83592S","INFECTION AND INFLAMMATORY REACTION DUE TO INDWELLING URETERAL STENT, SEQUELA","INFECTION"
"CRP","T83593A","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER URINARY STENTS, INITIAL ENCOUNTER","INFECTION"
"CRP","T83593D","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER URINARY STENTS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T83593S","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER URINARY STENTS, SEQUELA","INFECTION"
"CRP","T83598A","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER PROSTHETIC DEVICE, IMPLANT AND GRAFT IN URINARY SYSTEM, INITIAL ENCOUNTER","INFECTION"
"CRP","T83598D","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER PROSTHETIC DEVICE, IMPLANT AND GRAFT IN URINARY SYSTEM, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T83598S","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER PROSTHETIC DEVICE, IMPLANT AND GRAFT IN URINARY SYSTEM, SEQUELA","INFECTION"
"CRP","T8361XA","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED PENILE PROSTHESIS, INITIAL ENCOUNTER","INFECTION"
"CRP","T8361XD","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED PENILE PROSTHESIS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8361XS","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED PENILE PROSTHESIS, SEQUELA","INFECTION"
"CRP","T8362XA","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED TESTICULAR PROSTHESIS, INITIAL ENCOUNTER","INFECTION"
"CRP","T8362XD","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED TESTICULAR PROSTHESIS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8362XS","INFECTION AND INFLAMMATORY REACTION DUE TO IMPLANTED TESTICULAR PROSTHESIS, SEQUELA","INFECTION"
"CRP","T8369XA","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER PROSTHETIC DEVICE, IMPLANT AND GRAFT IN GENITAL TRACT, INITIAL ENCOUNTER","INFECTION"
"CRP","T8369XD","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER PROSTHETIC DEVICE, IMPLANT AND GRAFT IN GENITAL TRACT, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8369XS","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER PROSTHETIC DEVICE, IMPLANT AND GRAFT IN GENITAL TRACT, SEQUELA","INFECTION"
"CRP","T8450XA","INFECTION AND INFLAMMATORY REACTION DUE TO UNSPECIFIED INTERNAL JOINT PROSTHESIS, INITIAL ENCOUNTER","INFECTION"
"CRP","T8450XD","INFECTION AND INFLAMMATORY REACTION DUE TO UNSPECIFIED INTERNAL JOINT PROSTHESIS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8450XS","INFECTION AND INFLAMMATORY REACTION DUE TO UNSPECIFIED INTERNAL JOINT PROSTHESIS, SEQUELA","INFECTION"
"CRP","T8451XA","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL RIGHT HIP PROSTHESIS, INITIAL ENCOUNTER","INFECTION"
"CRP","T8451XD","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL RIGHT HIP PROSTHESIS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8451XS","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL RIGHT HIP PROSTHESIS, SEQUELA","INFECTION"
"CRP","T8452XA","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL LEFT HIP PROSTHESIS, INITIAL ENCOUNTER","INFECTION"
"CRP","T8452XD","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL LEFT HIP PROSTHESIS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8452XS","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL LEFT HIP PROSTHESIS, SEQUELA","INFECTION"
"CRP","T8453XA","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL RIGHT KNEE PROSTHESIS, INITIAL ENCOUNTER","INFECTION"
"CRP","T8453XD","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL RIGHT KNEE PROSTHESIS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8453XS","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL RIGHT KNEE PROSTHESIS, SEQUELA","INFECTION"
"CRP","T8454XA","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL LEFT KNEE PROSTHESIS, INITIAL ENCOUNTER","INFECTION"
"CRP","T8454XD","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL LEFT KNEE PROSTHESIS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8454XS","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL LEFT KNEE PROSTHESIS, SEQUELA","INFECTION"
"CRP","T8459XA","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER INTERNAL JOINT PROSTHESIS, INITIAL ENCOUNTER","INFECTION"
"CRP","T8459XD","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER INTERNAL JOINT PROSTHESIS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8459XS","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER INTERNAL JOINT PROSTHESIS, SEQUELA","INFECTION"
"CRP","T8460XA","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF UNSPECIFIED SITE, INITIAL ENCOUNTER","INFECTION"
"CRP","T8460XD","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF UNSPECIFIED SITE, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8460XS","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF UNSPECIFIED SITE, SEQUELA","INFECTION"
"CRP","T84610A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT HUMERUS, INITIAL ENCOUNTER","INFECTION"
"CRP","T84610D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT HUMERUS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84610S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT HUMERUS, SEQUELA","INFECTION"
"CRP","T84611A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT HUMERUS, INITIAL ENCOUNTER","INFECTION"
"CRP","T84611D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT HUMERUS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84611S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT HUMERUS, SEQUELA","INFECTION"
"CRP","T84612A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT RADIUS, INITIAL ENCOUNTER","INFECTION"
"CRP","T84612D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT RADIUS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84612S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT RADIUS, SEQUELA","INFECTION"
"CRP","T84613A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT RADIUS, INITIAL ENCOUNTER","INFECTION"
"CRP","T84613D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT RADIUS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84613S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT RADIUS, SEQUELA","INFECTION"
"CRP","T84614A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT ULNA, INITIAL ENCOUNTER","INFECTION"
"CRP","T84614D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT ULNA, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84614S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT ULNA, SEQUELA","INFECTION"
"CRP","T84615A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT ULNA, INITIAL ENCOUNTER","INFECTION"
"CRP","T84615D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT ULNA, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84615S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT ULNA, SEQUELA","INFECTION"
"CRP","T84619A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF UNSPECIFIED BONE OF ARM, INITIAL ENCOUNTER","INFECTION"
"CRP","T84619D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF UNSPECIFIED BONE OF ARM, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84619S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF UNSPECIFIED BONE OF ARM, SEQUELA","INFECTION"
"CRP","T84620A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT FEMUR, INITIAL ENCOUNTER","INFECTION"
"CRP","T84620D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT FEMUR, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84620S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT FEMUR, SEQUELA","INFECTION"
"CRP","T84621A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT FEMUR, INITIAL ENCOUNTER","INFECTION"
"CRP","T84621D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT FEMUR, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84621S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT FEMUR, SEQUELA","INFECTION"
"CRP","T84622A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT TIBIA, INITIAL ENCOUNTER","INFECTION"
"CRP","T84622D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT TIBIA, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84622S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT TIBIA, SEQUELA","INFECTION"
"CRP","T84623A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT TIBIA, INITIAL ENCOUNTER","INFECTION"
"CRP","T84623D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT TIBIA, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84623S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT TIBIA, SEQUELA","INFECTION"
"CRP","T84624A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT FIBULA, INITIAL ENCOUNTER","INFECTION"
"CRP","T84624D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT FIBULA, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84624S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF RIGHT FIBULA, SEQUELA","INFECTION"
"CRP","T84625A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT FIBULA, INITIAL ENCOUNTER","INFECTION"
"CRP","T84625D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT FIBULA, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84625S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF LEFT FIBULA, SEQUELA","INFECTION"
"CRP","T84629A","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF UNSPECIFIED BONE OF LEG, INITIAL ENCOUNTER","INFECTION"
"CRP","T84629D","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF UNSPECIFIED BONE OF LEG, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T84629S","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF UNSPECIFIED BONE OF LEG, SEQUELA","INFECTION"
"CRP","T8463XA","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF SPINE, INITIAL ENCOUNTER","INFECTION"
"CRP","T8463XD","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF SPINE, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8463XS","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF SPINE, SEQUELA","INFECTION"
"CRP","T8469XA","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF OTHER SITE, INITIAL ENCOUNTER","INFECTION"
"CRP","T8469XD","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF OTHER SITE, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8469XS","INFECTION AND INFLAMMATORY REACTION DUE TO INTERNAL FIXATION DEVICE OF OTHER SITE, SEQUELA","INFECTION"
"CRP","T847XXA","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER INTERNAL ORTHOPEDIC PROSTHETIC DEVICES, IMPLANTS AND GRAFTS, INITIAL ENCOUNTER","INFECTION"
"CRP","T847XXD","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER INTERNAL ORTHOPEDIC PROSTHETIC DEVICES, IMPLANTS AND GRAFTS, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T847XXS","INFECTION AND INFLAMMATORY REACTION DUE TO OTHER INTERNAL ORTHOPEDIC PROSTHETIC DEVICES, IMPLANTS AND GRAFTS, SEQUELA","INFECTION"
"CRP","T8571XA","INFECTION AND INFLAMMATORY REACTION DUE TO PERITONEAL DIALYSIS CATHETER, INITIAL ENCOUNTER","INFECTION"
"CRP","T8571XD","INFECTION AND INFLAMMATORY REACTION DUE TO PERITONEAL DIALYSIS CATHETER, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8571XS","INFECTION AND INFLAMMATORY REACTION DUE TO PERITONEAL DIALYSIS CATHETER, SEQUELA","INFECTION"
"CRP","T8572XA","INFECTION AND INFLAMMATORY REACTION DUE TO INSULIN PUMP, INITIAL ENCOUNTER","INFECTION"
"CRP","T8572XD","INFECTION AND INFLAMMATORY REACTION DUE TO INSULIN PUMP, SUBSEQUENT ENCOUNTER","INFECTION"
"CRP","T8572XS","INFECTION AND INFLAMMATORY REACTION DUE TO INSULIN PUMP, SEQUELA","INFECTION"
"CRP","T85730A","INFECTION AND INFLAMMATORY REACTION DUE TO VENTRICULAR INTRACRANIAL (COMMUNICATING) SHUNT, INITIAL ENCOUNTER","INFECTION"
"CRP","T85730D","INFECTION AND INFLAMMATORY REACTION DUE TO VENTRICULAR INTRACRANIAL (COMMUNICATING) SHUNT, SUBSEQUENT ENCOUNTER","INFECTION"
