"Variable_Name","DX_CODE","DX_DESC","matched_terms_llm_nocontext"
"HCST","I82409","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF UNSPECIFIED LOWER EXTREMITY","THROMBOSIS"
"HCST","I82411","ACUTE EMBOLISM AND THROMBOSIS OF RIGHT FEMORAL VEIN","THROMBOSIS"
"HCST","I82412","ACUTE EMBOLISM AND THROMBOSIS OF LEFT FEMORAL VEIN","THROMBOSIS"
"HCST","I82413","ACUTE EMBOLISM AND THROMBOSIS OF FEMORAL VEIN, BILATERAL","THROMBOSIS"
"HCST","I82419","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED FEMORAL VEIN","THROMBOSIS"
"HCST","I82421","ACUTE EMBOLISM AND THROMBOSIS OF RIGHT ILIAC VEIN","THROMBOSIS"
"HCST","I82422","ACUTE EMBOLISM AND THROMBOSIS OF LEFT ILIAC VEIN","THROMBOSIS"
"HCST","I82423","ACUTE EMBOLISM AND THROMBOSIS OF ILIAC VEIN, BILATERAL","THROMBOSIS"
"HCST","I82429","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED ILIAC VEIN","THROMBOSIS"
"HCST","I82431","ACUTE EMBOLISM AND THROMBOSIS OF RIGHT POPLITEAL VEIN","THROMBOSIS"
"HCST","I82432","ACUTE EMBOLISM AND THROMBOSIS OF LEFT POPLITEAL VEIN","THROMBOSIS"
"HCST","I82433","ACUTE EMBOLISM AND THROMBOSIS OF POPLITEAL VEIN, BILATERAL","THROMBOSIS"
"HCST","I82439","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED POPLITEAL VEIN","THROMBOSIS"
"HCST","I82441","ACUTE EMBOLISM AND THROMBOSIS OF RIGHT TIBIAL VEIN","THROMBOSIS"
"HCST","I82442","ACUTE EMBOLISM AND THROMBOSIS OF LEFT TIBIAL VEIN","THROMBOSIS"
"HCST","I82443","ACUTE EMBOLISM AND THROMBOSIS OF TIBIAL VEIN, BILATERAL","THROMBOSIS"
"HCST","I82449","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED TIBIAL VEIN","THROMBOSIS"
"HCST","I82451","ACUTE EMBOLISM AND THROMBOSIS OF RIGHT PERONEAL VEIN","THROMBOSIS"
"HCST","I82452","ACUTE EMBOLISM AND THROMBOSIS OF LEFT PERONEAL VEIN","THROMBOSIS"
"HCST","I82453","ACUTE EMBOLISM AND THROMBOSIS OF PERONEAL VEIN, BILATERAL","THROMBOSIS"
"HCST","I82459","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED PERONEAL VEIN","THROMBOSIS"
"HCST","I82461","ACUTE EMBOLISM AND THROMBOSIS OF RIGHT CALF MUSCULAR VEIN","THROMBOSIS"
"HCST","I82462","ACUTE EMBOLISM AND THROMBOSIS OF LEFT CALF MUSCULAR VEIN","THROMBOSIS"
"HCST","I82463","ACUTE EMBOLISM AND THROMBOSIS OF CALF MUSCULAR VEIN, BILATERAL","THROMBOSIS"
"HCST","I82469","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED CALF MUSCULAR VEIN","THROMBOSIS"
"HCST","I82491","ACUTE EMBOLISM AND THROMBOSIS OF OTHER SPECIFIED DEEP VEIN OF RIGHT LOWER EXTREMITY","THROMBOSIS"
"HCST","I82492","ACUTE EMBOLISM AND THROMBOSIS OF OTHER SPECIFIED DEEP VEIN OF LEFT LOWER EXTREMITY","THROMBOSIS"
"HCST","I82493","ACUTE EMBOLISM AND THROMBOSIS OF OTHER SPECIFIED DEEP VEIN OF LOWER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I82499","ACUTE EMBOLISM AND THROMBOSIS OF OTHER SPECIFIED DEEP VEIN OF UNSPECIFIED LOWER EXTREMITY","THROMBOSIS"
"HCST","I824Y1","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF RIGHT PROXIMAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I824Y2","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF LEFT PROXIMAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I824Y3","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF PROXIMAL LOWER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I824Y9","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF UNSPECIFIED PROXIMAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I824Z1","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF RIGHT DISTAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I824Z2","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF LEFT DISTAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I824Z3","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF DISTAL LOWER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I824Z9","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF UNSPECIFIED DISTAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I82501","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF RIGHT LOWER EXTREMITY","THROMBOSIS"
"HCST","I82502","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF LEFT LOWER EXTREMITY","THROMBOSIS"
"HCST","I82503","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF LOWER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I82509","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF UNSPECIFIED LOWER EXTREMITY","THROMBOSIS"
"HCST","I82511","CHRONIC EMBOLISM AND THROMBOSIS OF RIGHT FEMORAL VEIN","THROMBOSIS"
"HCST","I82512","CHRONIC EMBOLISM AND THROMBOSIS OF LEFT FEMORAL VEIN","THROMBOSIS"
"HCST","I82513","CHRONIC EMBOLISM AND THROMBOSIS OF FEMORAL VEIN, BILATERAL","THROMBOSIS"
"HCST","I82519","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED FEMORAL VEIN","THROMBOSIS"
"HCST","I82521","CHRONIC EMBOLISM AND THROMBOSIS OF RIGHT ILIAC VEIN","THROMBOSIS"
"HCST","I82522","CHRONIC EMBOLISM AND THROMBOSIS OF LEFT ILIAC VEIN","THROMBOSIS"
"HCST","I82523","CHRONIC EMBOLISM AND THROMBOSIS OF ILIAC VEIN, BILATERAL","THROMBOSIS"
"HCST","I82529","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED ILIAC VEIN","THROMBOSIS"
"HCST","I82531","CHRONIC EMBOLISM AND THROMBOSIS OF RIGHT POPLITEAL VEIN","THROMBOSIS"
"HCST","I82532","CHRONIC EMBOLISM AND THROMBOSIS OF LEFT POPLITEAL VEIN","THROMBOSIS"
"HCST","I82533","CHRONIC EMBOLISM AND THROMBOSIS OF POPLITEAL VEIN, BILATERAL","THROMBOSIS"
"HCST","I82539","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED POPLITEAL VEIN","THROMBOSIS"
"HCST","I82541","CHRONIC EMBOLISM AND THROMBOSIS OF RIGHT TIBIAL VEIN","THROMBOSIS"
"HCST","I82542","CHRONIC EMBOLISM AND THROMBOSIS OF LEFT TIBIAL VEIN","THROMBOSIS"
"HCST","I82543","CHRONIC EMBOLISM AND THROMBOSIS OF TIBIAL VEIN, BILATERAL","THROMBOSIS"
"HCST","I82549","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED TIBIAL VEIN","THROMBOSIS"
"HCST","I82551","CHRONIC EMBOLISM AND THROMBOSIS OF RIGHT PERONEAL VEIN","THROMBOSIS"
"HCST","I82552","CHRONIC EMBOLISM AND THROMBOSIS OF LEFT PERONEAL VEIN","THROMBOSIS"
"HCST","I82553","CHRONIC EMBOLISM AND THROMBOSIS OF PERONEAL VEIN, BILATERAL","THROMBOSIS"
"HCST","I82559","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED PERONEAL VEIN","THROMBOSIS"
"HCST","I82561","CHRONIC EMBOLISM AND THROMBOSIS OF RIGHT CALF MUSCULAR VEIN","THROMBOSIS"
"HCST","I82562","CHRONIC EMBOLISM AND THROMBOSIS OF LEFT CALF MUSCULAR VEIN","THROMBOSIS"
"HCST","I82563","CHRONIC EMBOLISM AND THROMBOSIS OF CALF MUSCULAR VEIN, BILATERAL","THROMBOSIS"
"HCST","I82569","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED CALF MUSCULAR VEIN","THROMBOSIS"
"HCST","I82591","CHRONIC EMBOLISM AND THROMBOSIS OF OTHER SPECIFIED DEEP VEIN OF RIGHT LOWER EXTREMITY","THROMBOSIS"
"HCST","I82592","CHRONIC EMBOLISM AND THROMBOSIS OF OTHER SPECIFIED DEEP VEIN OF LEFT LOWER EXTREMITY","THROMBOSIS"
"HCST","I82593","CHRONIC EMBOLISM AND THROMBOSIS OF OTHER SPECIFIED DEEP VEIN OF LOWER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I82599","CHRONIC EMBOLISM AND THROMBOSIS OF OTHER SPECIFIED DEEP VEIN OF UNSPECIFIED LOWER EXTREMITY","THROMBOSIS"
"HCST","I825Y1","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF RIGHT PROXIMAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I825Y2","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF LEFT PROXIMAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I825Y3","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF PROXIMAL LOWER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I825Y9","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF UNSPECIFIED PROXIMAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I825Z1","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF RIGHT DISTAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I825Z2","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF LEFT DISTAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I825Z3","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF DISTAL LOWER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I825Z9","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED DEEP VEINS OF UNSPECIFIED DISTAL LOWER EXTREMITY","THROMBOSIS"
"HCST","I82601","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED VEINS OF RIGHT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82602","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED VEINS OF LEFT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82603","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED VEINS OF UPPER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I82609","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED VEINS OF UNSPECIFIED UPPER EXTREMITY","THROMBOSIS"
"HCST","I82611","ACUTE EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF RIGHT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82612","ACUTE EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF LEFT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82613","ACUTE EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF UPPER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I82619","ACUTE EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF UNSPECIFIED UPPER EXTREMITY","THROMBOSIS"
"HCST","I82621","ACUTE EMBOLISM AND THROMBOSIS OF DEEP VEINS OF RIGHT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82622","ACUTE EMBOLISM AND THROMBOSIS OF DEEP VEINS OF LEFT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82623","ACUTE EMBOLISM AND THROMBOSIS OF DEEP VEINS OF UPPER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I82629","ACUTE EMBOLISM AND THROMBOSIS OF DEEP VEINS OF UNSPECIFIED UPPER EXTREMITY","THROMBOSIS"
"HCST","I82701","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED VEINS OF RIGHT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82702","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED VEINS OF LEFT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82703","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED VEINS OF UPPER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I82709","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED VEINS OF UNSPECIFIED UPPER EXTREMITY","THROMBOSIS"
"HCST","I82711","CHRONIC EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF RIGHT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82712","CHRONIC EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF LEFT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82713","CHRONIC EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF UPPER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I82719","CHRONIC EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF UNSPECIFIED UPPER EXTREMITY","THROMBOSIS"
"HCST","I82721","CHRONIC EMBOLISM AND THROMBOSIS OF DEEP VEINS OF RIGHT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82722","CHRONIC EMBOLISM AND THROMBOSIS OF DEEP VEINS OF LEFT UPPER EXTREMITY","THROMBOSIS"
"HCST","I82723","CHRONIC EMBOLISM AND THROMBOSIS OF DEEP VEINS OF UPPER EXTREMITY, BILATERAL","THROMBOSIS"
"HCST","I82729","CHRONIC EMBOLISM AND THROMBOSIS OF DEEP VEINS OF UNSPECIFIED UPPER EXTREMITY","THROMBOSIS"
"HCST","I82811","EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF RIGHT LOWER EXTREMITY","THROMBOSIS"
"HCST","I82812","EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF LEFT LOWER EXTREMITY","THROMBOSIS"
"HCST","I82813","EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF LOWER EXTREMITIES, BILATERAL","THROMBOSIS"
"HCST","I82819","EMBOLISM AND THROMBOSIS OF SUPERFICIAL VEINS OF UNSPECIFIED LOWER EXTREMITY","THROMBOSIS"
"HCST","I82890","ACUTE EMBOLISM AND THROMBOSIS OF OTHER SPECIFIED VEINS","THROMBOSIS"
"HCST","I82891","CHRONIC EMBOLISM AND THROMBOSIS OF OTHER SPECIFIED VEINS","THROMBOSIS"
"HCST","I8290","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED VEIN","THROMBOSIS"
"HCST","I8291","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED VEIN","THROMBOSIS"
"HCST","I82A11","ACUTE EMBOLISM AND THROMBOSIS OF RIGHT AXILLARY VEIN","THROMBOSIS"
"HCST","I82A12","ACUTE EMBOLISM AND THROMBOSIS OF LEFT AXILLARY VEIN","THROMBOSIS"
"HCST","I82A13","ACUTE EMBOLISM AND THROMBOSIS OF AXILLARY VEIN, BILATERAL","THROMBOSIS"
"HCST","I82A19","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED AXILLARY VEIN","THROMBOSIS"
"HCST","I82A21","CHRONIC EMBOLISM AND THROMBOSIS OF RIGHT AXILLARY VEIN","THROMBOSIS"
"HCST","I82A22","CHRONIC EMBOLISM AND THROMBOSIS OF LEFT AXILLARY VEIN","THROMBOSIS"
"HCST","I82A23","CHRONIC EMBOLISM AND THROMBOSIS OF AXILLARY VEIN, BILATERAL","THROMBOSIS"
"HCST","I82A29","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED AXILLARY VEIN","THROMBOSIS"
"HCST","I82B11","ACUTE EMBOLISM AND THROMBOSIS OF RIGHT SUBCLAVIAN VEIN","THROMBOSIS"
"HCST","I82B12","ACUTE EMBOLISM AND THROMBOSIS OF LEFT SUBCLAVIAN VEIN","THROMBOSIS"
"HCST","I82B13","ACUTE EMBOLISM AND THROMBOSIS OF SUBCLAVIAN VEIN, BILATERAL","THROMBOSIS"
"HCST","I82B19","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED SUBCLAVIAN VEIN","THROMBOSIS"
"HCST","I82B21","CHRONIC EMBOLISM AND THROMBOSIS OF RIGHT SUBCLAVIAN VEIN","THROMBOSIS"
"HCST","I82B22","CHRONIC EMBOLISM AND THROMBOSIS OF LEFT SUBCLAVIAN VEIN","THROMBOSIS"
"HCST","I82B23","CHRONIC EMBOLISM AND THROMBOSIS OF SUBCLAVIAN VEIN, BILATERAL","THROMBOSIS"
"HCST","I82B29","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED SUBCLAVIAN VEIN","THROMBOSIS"
"HCST","I82C11","ACUTE EMBOLISM AND THROMBOSIS OF RIGHT INTERNAL JUGULAR VEIN","THROMBOSIS"
"HCST","I82C12","ACUTE EMBOLISM AND THROMBOSIS OF LEFT INTERNAL JUGULAR VEIN","THROMBOSIS"
"HCST","I82C13","ACUTE EMBOLISM AND THROMBOSIS OF INTERNAL JUGULAR VEIN, BILATERAL","THROMBOSIS"
"HCST","I82C19","ACUTE EMBOLISM AND THROMBOSIS OF UNSPECIFIED INTERNAL JUGULAR VEIN","THROMBOSIS"
"HCST","I82C21","CHRONIC EMBOLISM AND THROMBOSIS OF RIGHT INTERNAL JUGULAR VEIN","THROMBOSIS"
"HCST","I82C22","CHRONIC EMBOLISM AND THROMBOSIS OF LEFT INTERNAL JUGULAR VEIN","THROMBOSIS"
"HCST","I82C23","CHRONIC EMBOLISM AND THROMBOSIS OF INTERNAL JUGULAR VEIN, BILATERAL","THROMBOSIS"
"HCST","I82C29","CHRONIC EMBOLISM AND THROMBOSIS OF UNSPECIFIED INTERNAL JUGULAR VEIN","THROMBOSIS"
"HCST","K645","PERIANAL VENOUS THROMBOSIS","THROMBOSIS"
"HCST","M1030","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED SITE","RENAL.*IMPAIRMENT"
"HCST","M10311","GOUT DUE TO RENAL IMPAIRMENT, RIGHT SHOULDER","RENAL.*IMPAIRMENT"
"HCST","M10312","GOUT DUE TO RENAL IMPAIRMENT, LEFT SHOULDER","RENAL.*IMPAIRMENT"
"HCST","M10319","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED SHOULDER","RENAL.*IMPAIRMENT"
"HCST","M10321","GOUT DUE TO RENAL IMPAIRMENT, RIGHT ELBOW","RENAL.*IMPAIRMENT"
"HCST","M10322","GOUT DUE TO RENAL IMPAIRMENT, LEFT ELBOW","RENAL.*IMPAIRMENT"
"HCST","M10329","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED ELBOW","RENAL.*IMPAIRMENT"
"HCST","M10331","GOUT DUE TO RENAL IMPAIRMENT, RIGHT WRIST","RENAL.*IMPAIRMENT"
"HCST","M10332","GOUT DUE TO RENAL IMPAIRMENT, LEFT WRIST","RENAL.*IMPAIRMENT"
"HCST","M10339","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED WRIST","RENAL.*IMPAIRMENT"
"HCST","M10341","GOUT DUE TO RENAL IMPAIRMENT, RIGHT HAND","RENAL.*IMPAIRMENT"
"HCST","M10342","GOUT DUE TO RENAL IMPAIRMENT, LEFT HAND","RENAL.*IMPAIRMENT"
"HCST","M10349","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HAND","RENAL.*IMPAIRMENT"
"HCST","M10351","GOUT DUE TO RENAL IMPAIRMENT, RIGHT HIP","RENAL.*IMPAIRMENT"
"HCST","M10352","GOUT DUE TO RENAL IMPAIRMENT, LEFT HIP","RENAL.*IMPAIRMENT"
"HCST","M10359","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HIP","RENAL.*IMPAIRMENT"
"HCST","M10361","GOUT DUE TO RENAL IMPAIRMENT, RIGHT KNEE","RENAL.*IMPAIRMENT"
"HCST","M10362","GOUT DUE TO RENAL IMPAIRMENT, LEFT KNEE","RENAL.*IMPAIRMENT"
"HCST","M10369","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED KNEE","RENAL.*IMPAIRMENT"
"HCST","M10371","GOUT DUE TO RENAL IMPAIRMENT, RIGHT ANKLE AND FOOT","RENAL.*IMPAIRMENT"
"HCST","M10372","GOUT DUE TO RENAL IMPAIRMENT, LEFT ANKLE AND FOOT","RENAL.*IMPAIRMENT"
"HCST","M10379","GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED ANKLE AND FOOT","RENAL.*IMPAIRMENT"
"HCST","M1038","GOUT DUE TO RENAL IMPAIRMENT, VERTEBRAE","RENAL.*IMPAIRMENT"
"HCST","M1039","GOUT DUE TO RENAL IMPAIRMENT, MULTIPLE SITES","RENAL.*IMPAIRMENT"
"HCST","M1A30X0","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED SITE, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A30X1","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED SITE, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3110","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT SHOULDER, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3111","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT SHOULDER, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3120","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT SHOULDER, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3121","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT SHOULDER, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3190","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED SHOULDER, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3191","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED SHOULDER, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3210","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT ELBOW, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3211","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT ELBOW, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3220","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT ELBOW, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3221","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT ELBOW, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3290","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED ELBOW, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3291","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED ELBOW, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3310","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT WRIST, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3311","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT WRIST, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3320","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT WRIST, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3321","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT WRIST, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3390","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED WRIST, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3391","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED WRIST, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3410","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT HAND, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3411","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT HAND, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3420","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT HAND, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3421","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT HAND, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3490","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HAND, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3491","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HAND, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3510","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT HIP, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3511","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT HIP, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3520","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT HIP, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3521","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT HIP, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3590","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HIP, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3591","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, UNSPECIFIED HIP, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3610","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT KNEE, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3611","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, RIGHT KNEE, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3620","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT KNEE, WITHOUT TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
"HCST","M1A3621","CHRONIC GOUT DUE TO RENAL IMPAIRMENT, LEFT KNEE, WITH TOPHUS (TOPHI)","RENAL.*IMPAIRMENT"
